time_seconds,goal,material_cello_001,material_prism_001,material_scri_001,material_stringquartet_001,material_cello_001#2,material_prism_001#2,material_scri_001#2,material_stringquartet_001#2
97.3500,0.0000,0.0000,60.0000,48.0000,72.0000,0.0000,60.0000,76.0000,48.0000
97.4000,0.0000,0.0000,60.0000,48.0000,72.0000,0.0000,60.0000,76.0000,48.0000
97.4500,0.0000,0.0000,60.0000,48.0000,72.0000,0.0000,60.0000,76.0000,48.0000
97.5000,0.0000,0.0000,60.0000,48.0000,72.0000,0.0000,60.0000,76.0000,48.0000
97.5500,0.0000,2.0851,60.0000,47.3050,67.8298,0.6950,61.3901,76.0000,45.2198
97.6000,0.0000,11.4278,60.0000,44.1907,49.1443,3.8093,67.6186,76.0000,32.7629
97.6500,0.0000,24.5722,60.0000,39.8093,22.8557,8.1907,76.3814,76.0000,15.2371
97.7000,0.0000,33.9149,60.0000,36.6950,4.1702,11.3050,82.6099,76.0000,2.7802
97.7500,0.0000,36.0000,60.0000,36.0000,0.0000,12.0000,84.0000,76.0000,0.0000
97.8000,0.0000,36.0000,60.0000,36.0000,0.0000,12.0000,84.0000,76.0000,0.0000
97.8500,0.0000,36.0000,60.0000,36.0000,0.0000,12.0000,84.0000,76.0000,0.0000
97.9000,0.0000,36.0000,60.0000,36.0000,0.0000,12.0000,84.0000,76.0000,0.0000
97.9500,0.0000,36.0000,60.0000,36.0000,0.0000,12.0000,84.0000,76.0000,0.0000
98.0000,0.0000,36.0000,60.0000,36.0000,0.0000,12.0000,84.0000,76.0000,0.0000
98.0500,0.0000,36.6950,56.5248,33.9149,0.0000,13.3901,79.1347,77.3901,0.8789
98.1000,0.0000,39.8093,40.9536,24.5722,0.0000,19.6186,57.3350,83.6186,4.8168
98.1500,0.0000,44.1907,19.0464,11.4278,0.0000,28.3814,26.6650,92.3814,10.3571
98.2000,0.0000,47.3050,3.4752,2.0851,0.0000,34.6099,4.8653,98.6099,14.2950
98.2500,0.0000,48.0000,0.0000,0.0000,0.0000,36.0000,0.0000,100.0000,15.1739
98.3000,0.0000,48.0000,0.0000,0.0000,0.0000,36.0000,0.0000,100.0000,15.1739
98.3500,0.0000,48.0000,0.0000,0.0000,0.0000,36.0000,0.0000,100.0000,15.1739
98.4000,0.0000,48.0000,0.0000,0.0000,0.0000,36.0000,0.0000,100.0000,15.1739
98.4500,0.0000,48.0000,0.0000,0.0000,0.0000,36.0000,0.0000,100.0000,15.1739
98.5000,0.0000,48.0000,0.0000,0.0000,0.0000,36.0000,0.0000,100.0000,15.1739
98.5500,0.0000,48.0000,0.0000,1.3901,2.0851,36.6950,0.0000,98.9574,15.8636
98.6000,0.0000,48.0000,0.0000,7.6186,11.4278,39.8093,0.0000,94.2861,18.9537
98.6500,0.0000,48.0000,0.0000,16.3814,24.5722,44.1907,0.0000,87.7139,23.3012
98.7000,0.0000,48.0000,0.0000,22.6099,33.9149,47.3050,0.0000,83.0426,26.3914
