time_seconds,goal,luminusity_7_02.10.047_02.29.381,luminasity_8_02.29.381_02.47.541,luminasity_9_02.47.541_03.07.094,luminasity_10_03.07.094_03.27.266,luminasity_11_03.27.266_03.50.423,luminasity_14_04.39.213_04.59,papillon_1_00.00.000_01.29.318,papillon_2_01.29.318_03.06.429,papillon_4_04.34.344_06.43.645,papillon_5_06.43.645_08.13.352,prism_1_00.00.000_01.28.904,prism_2_01.28.904_02.38.937,prism_3_04.46.624_06.25.707,luminusity_7_02.10.047_02.29.381#2,luminasity_8_02.29.381_02.47.541#2,luminasity_9_02.47.541_03.07.094#2,luminasity_10_03.07.094_03.27.266#2,luminasity_11_03.27.266_03.50.423#2,luminasity_14_04.39.213_04.59#2,papillon_1_00.00.000_01.29.318#2,papillon_2_01.29.318_03.06.429#2,papillon_4_04.34.344_06.43.645#2,papillon_5_06.43.645_08.13.352#2,prism_1_00.00.000_01.28.904#2,prism_2_01.28.904_02.38.937#2,prism_3_04.46.624_06.25.707#2
422.2000,2.6612,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6274,0.0000,9.6339,0.0000,0.0000,43.8556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0243,0.0000,0.0000
422.2500,2.4626,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6339,0.0000,0.0000,45.9204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.9585,0.0000,0.0000
422.3000,2.2732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6339,0.0000,0.0000,45.9204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.9585,0.0000,0.0000
422.3500,2.0929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6339,0.0000,0.0000,45.9204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.9585,0.0000,0.0000
422.4000,1.9216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6339,0.0000,0.0000,45.9204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.9585,0.0000,0.0000
422.4500,1.7591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6339,0.0000,0.0000,45.9204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.9585,0.0000,0.0000
422.5000,1.6052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6339,0.0000,0.0000,45.9204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.9585,0.0000,0.0000
422.5500,1.4599,0.0000,0.0000,0.6950,0.0000,0.0000,2.3148,0.0000,0.0000,0.0000,0.0000,0.0000,2.1728,9.0759,0.0000,0.0000,44.8891,0.0000,0.0000,1.0732,0.0000,0.0000,0.0000,0.0000,14.0921,2.4424,0.0000
422.6000,1.3230,0.0000,0.0000,3.8093,0.0000,0.0000,12.6867,0.0000,0.0000,0.0000,0.0000,0.0000,11.9082,6.5757,0.0000,0.0000,40.2684,0.0000,0.0000,5.8819,0.0000,0.0000,0.0000,0.0000,10.2100,13.3858,0.0000
422.6500,1.1944,0.0000,0.0000,8.1907,0.0000,0.0000,27.2789,0.0000,0.0000,0.0000,0.0000,0.0000,25.6050,3.0582,0.0000,0.0000,33.7674,0.0000,0.0000,12.6473,0.0000,0.0000,0.0000,0.0000,4.7484,28.7821,0.0000
422.7000,1.0738,0.0000,0.0000,11.3050,0.0000,0.0000,37.6507,0.0000,0.0000,0.0000,0.0000,0.0000,35.3404,0.5580,0.0000,0.0000,29.1467,0.0000,0.0000,17.4560,0.0000,0.0000,0.0000,0.0000,0.8664,39.7256,0.0000
422.7500,0.9610,0.0000,0.0000,12.0000,0.0000,0.0000,39.9655,0.0000,0.0000,0.0000,0.0000,0.0000,37.5131,0.0000,0.0000,0.0000,28.1154,0.0000,0.0000,18.5292,0.0000,0.0000,0.0000,0.0000,0.0000,42.1679,0.0000
422.8000,0.8560,0.0000,0.0000,12.0000,0.0000,0.0000,39.9655,0.0000,0.0000,0.0000,0.0000,0.0000,37.5131,0.0000,0.0000,0.0000,28.1154,0.0000,0.0000,18.5292,0.0000,0.0000,0.0000,0.0000,0.0000,42.1679,0.0000
422.8500,0.7585,0.0000,0.0000,12.0000,0.0000,0.0000,39.9655,0.0000,0.0000,0.0000,0.0000,0.0000,37.5131,0.0000,0.0000,0.0000,28.1154,0.0000,0.0000,18.5292,0.0000,0.0000,0.0000,0.0000,0.0000,42.1679,0.0000
422.9000,0.6682,0.0000,0.0000,12.0000,0.0000,0.0000,39.9655,0.0000,0.0000,0.0000,0.0000,0.0000,37.5131,0.0000,0.0000,0.0000,28.1154,0.0000,0.0000,18.5292,0.0000,0.0000,0.0000,0.0000,0.0000,42.1679,0.0000
422.9500,0.5851,0.0000,0.0000,12.0000,0.0000,0.0000,39.9655,0.0000,0.0000,0.0000,0.0000,0.0000,37.5131,0.0000,0.0000,0.0000,28.1154,0.0000,0.0000,18.5292,0.0000,0.0000,0.0000,0.0000,0.0000,42.1679,0.0000
423.0000,0.5088,0.0000,0.0000,12.0000,0.0000,0.0000,39.9655,0.0000,0.0000,0.0000,0.0000,0.0000,37.5131,0.0000,0.0000,0.0000,28.1154,0.0000,0.0000,18.5292,0.0000,0.0000,0.0000,0.0000,0.0000,42.1679,0.0000
423.0500,0.4391,0.0000,0.0000,13.9717,0.0000,0.0000,37.6507,0.0000,0.0000,0.0000,0.0000,0.0000,37.5131,0.0000,0.0000,0.0000,29.8635,0.0000,0.0000,19.8910,0.0000,0.0000,0.0000,0.0000,0.0000,42.1679,0.0000
423.1000,0.3758,0.0000,0.0000,22.8060,0.0000,0.0000,27.2789,0.0000,0.0000,0.0000,0.0000,0.0000,37.5131,0.0000,0.0000,0.0000,37.6959,0.0000,0.0000,25.9926,0.0000,0.0000,0.0000,0.0000,0.0000,42.1679,0.0000
423.1500,0.3187,0.0000,0.0000,35.2351,0.0000,0.0000,12.6867,0.0000,0.0000,0.0000,0.0000,0.0000,37.5131,0.0000,0.0000,0.0000,48.7154,0.0000,0.0000,34.5770,0.0000,0.0000,0.0000,0.0000,0.0000,42.1679,0.0000
423.2000,0.2675,0.0000,0.0000,44.0695,0.0000,0.0000,2.3148,0.0000,0.0000,0.0000,0.0000,0.0000,37.5131,0.0000,0.0000,0.0000,56.5479,0.0000,0.0000,40.6787,0.0000,0.0000,0.0000,0.0000,0.0000,42.1679,0.0000
423.2500,0.2218,0.0000,0.0000,46.0412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5131,0.0000,0.0000,0.0000,58.2960,0.0000,0.0000,42.0404,0.0000,0.0000,0.0000,0.0000,0.0000,42.1679,0.0000
423.3000,0.1815,0.0000,0.0000,46.0412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5131,0.0000,0.0000,0.0000,58.2960,0.0000,0.0000,42.0404,0.0000,0.0000,0.0000,0.0000,0.0000,42.1679,0.0000
423.3500,0.1463,0.0000,0.0000,46.0412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5131,0.0000,0.0000,0.0000,58.2960,0.0000,0.0000,42.0404,0.0000,0.0000,0.0000,0.0000,0.0000,42.1679,0.0000
423.4000,0.1158,0.0000,0.0000,46.0412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5131,0.0000,0.0000,0.0000,58.2960,0.0000,0.0000,42.0404,0.0000,0.0000,0.0000,0.0000,0.0000,42.1679,0.0000
423.4500,0.0898,0.0000,0.0000,46.0412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5131,0.0000,0.0000,0.0000,58.2960,0.0000,0.0000,42.0404,0.0000,0.0000,0.0000,0.0000,0.0000,42.1679,0.0000
423.5000,0.0679,0.0000,0.0000,46.0412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5131,0.0000,0.0000,0.0000,58.2960,0.0000,0.0000,42.0404,0.0000,0.0000,0.0000,0.0000,0.0000,42.1679,0.0000
423.5500,0.0498,0.0000,0.0000,45.3479,0.0000,0.0000,1.3497,0.0000,0.0000,0.0000,0.0000,0.0000,36.1231,0.0000,0.0000,0.0000,59.7657,0.0000,0.0000,41.8965,0.0000,0.0000,0.0000,0.0000,0.0000,42.5155,0.0000
423.6000,0.0352,0.0000,0.0000,42.2416,0.0000,0.0000,7.3975,0.0000,0.0000,0.0000,0.0000,0.0000,29.8946,0.0000,0.0000,0.0000,66.3514,0.0000,0.0000,41.2519,0.0000,0.0000,0.0000,0.0000,0.0000,44.0726,0.0000
423.6500,0.0237,0.0000,0.0000,37.8714,0.0000,0.0000,15.9060,0.0000,0.0000,0.0000,0.0000,0.0000,21.1317,0.0000,0.0000,0.0000,75.6167,0.0000,0.0000,40.3448,0.0000,0.0000,0.0000,0.0000,0.0000,46.2633,0.0000
423.7000,0.0150,0.0000,0.0000,34.7651,0.0000,0.0000,21.9537,0.0000,0.0000,0.0000,0.0000,0.0000,14.9032,0.0000,0.0000,0.0000,82.2023,0.0000,0.0000,39.7002,0.0000,0.0000,0.0000,0.0000,0.0000,47.8204,0.0000
423.7500,0.0088,0.0000,0.0000,34.0718,0.0000,0.0000,23.3035,0.0000,0.0000,0.0000,0.0000,0.0000,13.5131,0.0000,0.0000,0.0000,83.6721,0.0000,0.0000,39.5563,0.0000,0.0000,0.0000,0.0000,0.0000,48.1679,0.0000
423.8000,0.0045,0.0000,0.0000,34.0718,0.0000,0.0000,23.3035,0.0000,0.0000,0.0000,0.0000,0.0000,13.5131,0.0000,0.0000,0.0000,83.6721,0.0000,0.0000,39.5563,0.0000,0.0000,0.0000,0.0000,0.0000,48.1679,0.0000
423.8500,0.0019,0.0000,0.0000,34.0718,0.0000,0.0000,23.3035,0.0000,0.0000,0.0000,0.0000,0.0000,13.5131,0.0000,0.0000,0.0000,83.6721,0.0000,0.0000,39.5563,0.0000,0.0000,0.0000,0.0000,0.0000,48.1679,0.0000
423.9000,0.0006,0.0000,0.0000,34.0718,0.0000,0.0000,23.3035,0.0000,0.0000,0.0000,0.0000,0.0000,13.5131,0.0000,0.0000,0.0000,83.6721,0.0000,0.0000,39.5563,0.0000,0.0000,0.0000,0.0000,0.0000,48.1679,0.0000
423.9500,0.0001,0.0000,0.0000,34.0718,0.0000,0.0000,23.3035,0.0000,0.0000,0.0000,0.0000,0.0000,13.5131,0.0000,0.0000,0.0000,83.6721,0.0000,0.0000,39.5563,0.0000,0.0000,0.0000,0.0000,0.0000,48.1679,0.0000
424.0000,0.0000,0.0000,0.0000,34.0718,0.0000,0.0000,23.3035,0.0000,0.0000,0.0000,0.0000,0.0000,13.5131,0.0000,0.0000,0.0000,83.6721,0.0000,0.0000,39.5563,0.0000,0.0000,0.0000,0.0000,0.0000,48.1679,0.0000
424.0500,0.0000,0.0000,0.0000,34.2997,0.0000,0.0000,23.1413,0.0000,0.0000,0.0000,0.0000,0.0000,18.5225,0.0000,0.0000,0.0000,83.2278,0.0000,0.0000,37.9044,0.0000,0.0000,0.0000,0.0000,0.0000,48.1914,0.0000
424.1000,0.0000,0.0000,0.0000,35.3208,0.0000,0.0000,22.4145,0.0000,0.0000,0.0000,0.0000,0.0000,40.9675,0.0000,0.0000,0.0000,81.2367,0.0000,0.0000,30.5027,0.0000,0.0000,0.0000,0.0000,0.0000,48.2965,0.0000
424.1500,0.0000,0.0000,0.0000,36.7573,0.0000,0.0000,21.3920,0.0000,0.0000,0.0000,0.0000,0.0000,72.5456,0.0000,0.0000,0.0000,78.4354,0.0000,0.0000,20.0892,0.0000,0.0000,0.0000,0.0000,0.0000,48.4443,0.0000
424.2000,0.0000,0.0000,0.0000,37.7783,0.0000,0.0000,20.6652,0.0000,0.0000,0.0000,0.0000,0.0000,94.9907,0.0000,0.0000,0.0000,76.4444,0.0000,0.0000,12.6875,0.0000,0.0000,0.0000,0.0000,0.0000,48.5494,0.0000
424.2500,0.0000,0.0000,0.0000,38.0062,0.0000,0.0000,20.5030,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,76.0000,0.0000,0.0000,11.0355,0.0000,0.0000,0.0000,0.0000,0.0000,48.5728,0.0000
424.3000,0.0000,0.0000,0.0000,38.0062,0.0000,0.0000,20.5030,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,76.0000,0.0000,0.0000,11.0355,0.0000,0.0000,0.0000,0.0000,0.0000,48.5728,0.0000
424.3500,0.0000,0.0000,0.0000,38.0062,0.0000,0.0000,20.5030,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,76.0000,0.0000,0.0000,11.0355,0.0000,0.0000,0.0000,0.0000,0.0000,48.5728,0.0000
424.4000,0.0000,0.0000,0.0000,38.0062,0.0000,0.0000,20.5030,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,76.0000,0.0000,0.0000,11.0355,0.0000,0.0000,0.0000,0.0000,0.0000,48.5728,0.0000
424.4500,0.0000,0.0000,0.0000,38.0062,0.0000,0.0000,20.5030,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,76.0000,0.0000,0.0000,11.0355,0.0000,0.0000,0.0000,0.0000,0.0000,48.5728,0.0000
424.5000,0.0000,0.0000,0.0000,38.0062,0.0000,0.0000,20.5030,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,76.0000,0.0000,0.0000,11.0355,0.0000,0.0000,0.0000,0.0000,0.0000,48.5728,0.0000
424.5500,0.0000,0.0000,0.0000,40.0731,0.0000,0.0000,19.3154,0.0000,0.0000,0.0000,0.0000,4.4019,100.0000,0.0000,0.0000,0.0000,77.3901,0.0000,0.0000,10.3964,0.0000,0.0000,0.0000,0.0000,0.0000,48.0672,0.0000
424.6000,0.0000,0.0000,0.0000,49.3341,0.0000,0.0000,13.9945,0.0000,0.0000,0.0000,0.0000,24.1254,100.0000,0.0000,0.0000,0.0000,83.6186,0.0000,0.0000,7.5324,0.0000,0.0000,0.0000,0.0000,0.0000,45.8019,0.0000
424.6500,0.0000,0.0000,0.0000,62.3634,0.0000,0.0000,6.5085,0.0000,0.0000,0.0000,0.0000,51.8746,100.0000,0.0000,0.0000,0.0000,92.3814,0.0000,0.0000,3.5031,0.0000,0.0000,0.0000,0.0000,0.0000,42.6147,0.0000
424.7000,0.0000,0.0000,0.0000,71.6244,0.0000,0.0000,1.1875,0.0000,0.0000,0.0000,0.0000,71.5981,100.0000,0.0000,0.0000,0.0000,98.6099,0.0000,0.0000,0.6392,0.0000,0.0000,0.0000,0.0000,0.0000,40.3494,0.0000
424.7500,0.0000,0.0000,0.0000,73.6913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.0000,100.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.8438,0.0000
424.8000,0.0000,0.0000,0.0000,73.6913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.0000,100.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.8438,0.0000
424.8500,0.0000,0.0000,0.0000,73.6913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.0000,100.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.8438,0.0000
424.9000,0.0000,0.0000,0.0000,73.6913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.0000,100.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.8438,0.0000
424.9500,0.0000,0.0000,0.0000,73.6913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.0000,100.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.8438,0.0000
425.0000,0.0000,0.0000,0.0000,73.6913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.0000,100.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.8438,0.0000
425.0500,0.0000,0.0000,0.0000,71.9598,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.8617,99.3050,0.0000,0.0000,0.0000,96.6912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0851,38.9261,0.0000
425.1000,0.0000,0.0000,0.0000,64.2016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.2422,96.1907,0.0000,0.0000,0.0000,81.8657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4278,34.8143,0.0000
425.1500,0.0000,0.0000,0.0000,53.2865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.3705,91.8093,0.0000,0.0000,0.0000,61.0076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.5722,29.0295,0.0000
425.2000,0.0000,0.0000,0.0000,45.5282,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.7509,88.6950,0.0000,0.0000,0.0000,46.1821,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.9149,24.9177,0.0000
425.2500,0.0000,0.0000,0.0000,43.7967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.6127,88.0000,0.0000,0.0000,0.0000,42.8733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.0000,24.0000,0.0000
425.3000,0.0000,0.0000,0.0000,43.7967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.6127,88.0000,0.0000,0.0000,0.0000,42.8733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.0000,24.0000,0.0000
425.3500,0.0000,0.0000,0.0000,43.7967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.6127,88.0000,0.0000,0.0000,0.0000,42.8733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.0000,24.0000,0.0000
425.4000,0.0000,0.0000,0.0000,43.7967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.6127,88.0000,0.0000,0.0000,0.0000,42.8733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.0000,24.0000,0.0000
425.4500,0.0000,0.0000,0.0000,43.7967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.6127,88.0000,0.0000,0.0000,0.0000,42.8733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.0000,24.0000,0.0000
425.5000,0.0000,0.0000,0.0000,43.7967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.6127,88.0000,0.0000,0.0000,0.0000,42.8733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.0000,24.0000,0.0000
425.5500,0.0000,0.0000,0.0000,45.5444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.1410,88.0000,0.0000,0.0000,0.0000,41.7594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.0118,28.4019,0.0000
425.6000,0.0000,0.0000,0.0000,53.3752,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.9891,88.0000,0.0000,0.0000,0.0000,36.7682,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.5069,48.1254,0.0000
425.6500,0.0000,0.0000,0.0000,64.3924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.6236,88.0000,0.0000,0.0000,0.0000,29.7461,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.4931,75.8746,0.0000
425.7000,0.0000,0.0000,0.0000,72.2232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.4716,88.0000,0.0000,0.0000,0.0000,24.7549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.9882,95.5981,0.0000
425.7500,0.0000,0.0000,0.0000,73.9709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,88.0000,0.0000,0.0000,0.0000,23.6410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,100.0000,0.0000
425.8000,0.0000,0.0000,0.0000,73.9709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,88.0000,0.0000,0.0000,0.0000,23.6410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,100.0000,0.0000
425.8500,0.0000,0.0000,0.0000,73.9709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,88.0000,0.0000,0.0000,0.0000,23.6410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,100.0000,0.0000
425.9000,0.0000,0.0000,0.0000,73.9709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,88.0000,0.0000,0.0000,0.0000,23.6410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,100.0000,0.0000
425.9500,0.0000,0.0000,0.0000,73.9709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,88.0000,0.0000,0.0000,0.0000,23.6410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,100.0000,0.0000
426.0000,0.0000,0.0000,0.0000,73.9709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,88.0000,0.0000,0.0000,0.0000,23.6410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,100.0000,0.0000
426.0500,0.0000,0.0000,0.0000,69.6865,0.0000,0.0000,2.2814,0.0000,0.0000,0.0000,0.0000,96.2469,84.3387,0.0000,0.0000,0.0000,22.2717,0.0000,0.0000,4.5039,0.0000,0.0000,0.0000,0.0000,88.6914,99.4880,0.0000
426.1000,0.0000,0.0000,0.0000,50.4895,0.0000,0.0000,12.5036,0.0000,0.0000,0.0000,0.0000,79.4308,67.9334,0.0000,0.0000,0.0000,16.1364,0.0000,0.0000,24.6843,0.0000,0.0000,0.0000,0.0000,91.7894,97.1941,0.0000
426.1500,0.0000,0.0000,0.0000,23.4813,0.0000,0.0000,26.8852,0.0000,0.0000,0.0000,0.0000,55.7720,44.8528,0.0000,0.0000,0.0000,7.5046,0.0000,0.0000,53.0761,0.0000,0.0000,0.0000,0.0000,96.1479,93.9667,0.0000
426.2000,0.0000,0.0000,0.0000,4.2844,0.0000,0.0000,37.1074,0.0000,0.0000,0.0000,0.0000,38.9558,28.4475,0.0000,0.0000,0.0000,1.3693,0.0000,0.0000,73.2565,0.0000,0.0000,0.0000,0.0000,99.2459,91.6727,0.0000
426.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.3888,0.0000,0.0000,0.0000,0.0000,35.2027,24.7862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.7604,0.0000,0.0000,0.0000,0.0000,99.9373,91.1608,0.0000
426.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.3888,0.0000,0.0000,0.0000,0.0000,35.2027,24.7862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.7604,0.0000,0.0000,0.0000,0.0000,99.9373,91.1608,0.0000
426.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.3888,0.0000,0.0000,0.0000,0.0000,35.2027,24.7862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.7604,0.0000,0.0000,0.0000,0.0000,99.9373,91.1608,0.0000
426.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.3888,0.0000,0.0000,0.0000,0.0000,35.2027,24.7862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.7604,0.0000,0.0000,0.0000,0.0000,99.9373,91.1608,0.0000
426.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.3888,0.0000,0.0000,0.0000,0.0000,35.2027,24.7862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.7604,0.0000,0.0000,0.0000,0.0000,99.9373,91.1608,0.0000
426.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.3888,0.0000,0.0000,0.0000,0.0000,35.2027,24.7862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.7604,0.0000,0.0000,0.0000,0.0000,99.9373,91.1608,0.0000
426.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0839,0.0000,0.0000,0.0000,0.0000,38.9558,23.3506,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.0653,0.0000,0.0000,0.0000,0.0000,99.9409,91.6727,0.0000
426.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.1981,0.0000,0.0000,0.0000,0.0000,55.7720,16.9181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.9511,0.0000,0.0000,0.0000,0.0000,99.9572,93.9667,0.0000
426.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.5796,0.0000,0.0000,0.0000,0.0000,79.4308,7.8681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.5697,0.0000,0.0000,0.0000,0.0000,99.9801,97.1941,0.0000
426.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.6938,0.0000,0.0000,0.0000,0.0000,96.2469,1.4356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.4554,0.0000,0.0000,0.0000,0.0000,99.9964,99.4880,0.0000
426.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.3888,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.7604,0.0000,0.0000,0.0000,0.0000,100.0000,100.0000,0.0000
426.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.3888,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.7604,0.0000,0.0000,0.0000,0.0000,100.0000,100.0000,0.0000
426.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.3888,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.7604,0.0000,0.0000,0.0000,0.0000,100.0000,100.0000,0.0000
426.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.3888,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.7604,0.0000,0.0000,0.0000,0.0000,100.0000,100.0000,0.0000
426.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.3888,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.7604,0.0000,0.0000,0.0000,0.0000,100.0000,100.0000,0.0000
