time_seconds,goal,material_cello_001,material_prism_001,material_scri_001,material_stringquartet_001
14.0000,0.0000,47.1043,18.2598,38.4043,38.5003
14.0500,0.0000,47.1485,18.2671,38.3893,38.6939
14.1000,0.0000,47.1901,18.2774,38.3736,38.8860
14.1500,0.0000,47.2294,18.2913,38.3571,39.0766
14.2000,0.0000,47.2662,18.3090,38.3398,39.2656
14.2500,0.0000,47.3006,18.3311,38.3218,39.4532
14.3000,0.0000,47.3328,18.3580,38.3030,39.6391
14.3500,0.0000,47.3628,18.3900,38.2835,39.8235
14.4000,0.0000,47.3906,18.4274,38.2631,40.0063
14.4500,0.0000,47.4162,18.4707,38.2419,40.1874
14.5000,0.0000,47.4399,18.5200,38.2199,40.3670
14.5500,0.0000,47.4616,18.5758,38.1971,40.5449
14.6000,0.0000,47.4814,18.6382,38.1735,40.7211
14.6500,0.0000,47.4993,18.7076,38.1490,40.8957
14.7000,0.0000,47.5155,18.7841,38.1237,41.0686
14.7500,0.0000,47.5301,18.8679,38.0975,41.2397
14.8000,0.0000,47.5430,18.9593,38.0705,41.4092
14.8500,0.0000,47.5545,19.0583,38.0426,41.5769
14.9000,0.0000,47.5645,19.1653,38.0138,41.7429
14.9500,0.0000,47.5731,19.2802,37.9842,41.9071
15.0000,0.0000,47.5805,19.4032,37.9537,42.0696
15.0500,0.0000,47.5868,19.5345,37.9224,42.2303
15.1000,0.0000,47.5920,19.6740,37.8901,42.3892
15.1500,0.0000,47.5962,19.8218,37.8570,42.5462
15.2000,0.0000,47.5995,19.9781,37.8229,42.7015
15.2500,0.0000,47.6020,20.1428,37.7880,42.8549
15.3000,0.0000,47.6038,20.3159,37.7522,43.0065
15.3500,0.0000,47.6051,20.4975,37.7155,43.1563
15.4000,0.0000,47.6059,20.6875,37.6779,43.3042
15.4500,0.0000,47.6063,20.8859,37.6394,43.4502
15.5000,0.0000,47.6065,21.0927,37.5999,43.5944
15.5500,0.0000,47.6065,21.3078,37.5596,43.7367
15.6000,0.0000,47.6065,21.5311,37.5184,43.8770
15.6500,0.0000,47.6061,21.7626,37.4763,44.0155
