time_seconds,goal,material_cello_001,material_prism_001,material_scri_001,material_stringquartet_001
10.0000,0.0000,60.0515,80.0727,66.8751,26.2401
10.0500,0.0000,60.1275,80.5996,67.4325,26.2704
10.1000,0.0000,60.1877,81.1169,67.9821,26.2994
10.1500,0.0000,60.2322,81.6244,68.5234,26.3271
10.2000,0.0000,60.2608,82.1214,69.0561,26.3538
10.2500,0.0000,60.2737,82.6077,69.5798,26.3797
10.3000,0.0000,60.2708,83.0828,70.0940,26.4050
10.3500,0.0000,60.2523,83.5465,70.5986,26.4299
10.4000,0.0000,60.2182,83.9984,71.0930,26.4547
10.4500,0.0000,60.1686,84.4383,71.5768,26.4794
10.5000,0.0000,60.1037,84.8662,72.0498,26.5045
10.5500,0.0000,60.0238,85.2818,72.5116,26.5299
10.6000,0.0000,59.9288,85.6849,72.9623,26.5558
10.6500,0.0000,59.8191,86.0753,73.4022,26.5820
10.7000,0.0000,59.6950,86.4530,73.8313,26.6084
10.7500,0.0000,59.5566,86.8179,74.2497,26.6351
10.8000,0.0000,59.4042,87.1702,74.6576,26.6620
10.8500,0.0000,59.2382,87.5101,75.0550,26.6891
10.9000,0.0000,59.0588,87.8380,75.4419,26.7163
10.9500,0.0000,58.8663,88.1544,75.8184,26.7437
11.0000,0.0000,58.6612,88.4601,76.1844,26.7713
11.0500,0.0000,58.4438,88.7555,76.5400,26.7990
11.1000,0.0000,58.2145,89.0406,76.8851,26.8268
11.1500,0.0000,57.9737,89.3153,77.2195,26.8547
11.2000,0.0000,57.7217,89.5792,77.5434,26.8827
11.2500,0.0000,57.4590,89.8321,77.8565,26.9108
11.3000,0.0000,57.1861,90.0739,78.1587,26.9390
11.3500,0.0000,56.9034,90.3044,78.4499,26.9672
11.4000,0.0000,56.6114,90.5234,78.7300,26.9955
11.4500,0.0000,56.3105,90.7309,78.9989,27.0236
11.5000,0.0000,56.0012,90.9266,79.2563,27.0517
11.5500,0.0000,55.6841,91.1106,79.5021,27.0797
11.6000,0.0000,55.3596,91.2826,79.7365,27.1076
11.6500,0.0000,55.0281,91.4428,79.9596,27.1359
11.7000,0.0000,54.6904,91.5909,80.1714,27.1646
11.7500,0.0000,54.3467,91.7270,80.3722,27.1939
11.8000,0.0000,53.9978,91.8512,80.5621,27.2242
11.8500,0.0000,53.6440,91.9633,80.7413,27.2556
11.9000,0.0000,53.2860,92.0636,80.9100,27.2883
11.9500,0.0000,52.9242,92.1519,81.0684,27.3226
12.0000,0.0000,52.5593,92.2284,81.2168,27.3586
12.0500,0.0000,52.1915,92.2933,81.3553,27.3963
12.1000,0.0000,51.8206,92.3479,81.4842,27.4350
12.1500,0.0000,51.4463,92.3933,81.6036,27.4740
