time_seconds,goal,material_cello_001,material_prism_001,material_scri_001,material_stringquartet_001,material_cello_001#2,material_prism_001#2,material_scri_001#2,material_stringquartet_001#2
3.8000,0.0000,44.0634,56.4000,57.0303,51.5069,43.8353,58.6428,52.3636,55.0260
3.8500,0.0000,44.0634,56.4000,57.0303,51.5069,43.8353,58.6428,52.3636,55.0260
3.9000,0.0000,44.0634,56.4000,57.0303,51.5069,43.8353,58.6428,52.3636,55.0260
3.9500,0.0000,44.0634,56.4000,57.0303,51.5069,43.8353,58.6428,52.3636,55.0260
4.0000,0.0000,44.0634,56.4000,57.0303,51.5069,43.8353,58.6428,52.3636,55.0260
4.0500,0.0000,43.4652,56.4685,55.0081,50.8860,43.9886,58.7160,51.1261,54.7083
4.1000,0.0000,40.7849,56.7754,45.9474,48.1041,44.6753,59.0440,45.5812,53.2849
4.1500,0.0000,37.0140,57.2071,33.1998,44.1902,45.6415,59.5055,37.7802,51.2822
4.2000,0.0000,34.3338,57.5140,24.1390,41.4083,46.3282,59.8335,32.2353,49.8588
4.2500,0.0000,33.7356,57.5825,22.1168,40.7874,46.4815,59.9067,30.9978,49.5411
4.3000,0.0000,33.7356,57.5825,22.1168,40.7874,46.4815,59.9067,30.9978,49.5411
4.3500,0.0000,33.7356,57.5825,22.1168,40.7874,46.4815,59.9067,30.9978,49.5411
4.4000,0.0000,33.7356,57.5825,22.1168,40.7874,46.4815,59.9067,30.9978,49.5411
4.4500,0.0000,33.7356,57.5825,22.1168,40.7874,46.4815,59.9067,30.9978,49.5411
4.5000,0.0000,33.7356,57.5825,22.1168,40.7874,46.4815,59.9067,30.9978,49.5411
4.5500,0.0000,34.7074,57.6772,23.3804,41.1602,46.8421,59.9610,31.6607,49.9091
4.6000,0.0000,39.0619,58.1018,29.0423,42.8308,48.4576,60.2044,34.6308,51.5581
4.6500,0.0000,45.1883,58.6992,37.0080,45.1811,50.7306,60.5467,38.8094,53.8781
4.7000,0.0000,49.5428,59.1238,42.6699,46.8516,52.3461,60.7901,41.7795,55.5271
4.7500,0.0000,50.5146,59.2186,43.9335,47.2244,52.7067,60.8444,42.4424,55.8952
4.8000,0.0000,50.5146,59.2186,43.9335,47.2244,52.7067,60.8444,42.4424,55.8952
4.8500,0.0000,50.5146,59.2186,43.9335,47.2244,52.7067,60.8444,42.4424,55.8952
4.9000,0.0000,50.5146,59.2186,43.9335,47.2244,52.7067,60.8444,42.4424,55.8952
4.9500,0.0000,50.5146,59.2186,43.9335,47.2244,52.7067,60.8444,42.4424,55.8952
5.0000,0.0000,50.5146,59.2186,43.9335,47.2244,52.7067,60.8444,42.4424,55.8952
5.0500,0.0000,49.7442,59.2656,43.4337,47.0666,52.4844,60.9759,42.4750,55.6819
5.1000,0.0000,46.2924,59.4762,41.1943,46.3596,51.4881,61.5650,42.6210,54.7265
5.1500,0.0000,41.4359,59.7725,38.0438,45.3650,50.0864,62.3939,42.8263,53.3823
5.2000,0.0000,37.9841,59.9831,35.8044,44.6580,49.0902,62.9831,42.9723,52.4269
5.2500,0.0000,37.2137,60.0301,35.3046,44.5002,48.8678,63.1146,43.0049,52.2137
5.3000,0.0000,37.2137,60.0301,35.3046,44.5002,48.8678,63.1146,43.0049,52.2137
5.3500,0.0000,37.2137,60.0301,35.3046,44.5002,48.8678,63.1146,43.0049,52.2137
5.4000,0.0000,37.2137,60.0301,35.3046,44.5002,48.8678,63.1146,43.0049,52.2137
5.4500,0.0000,37.2137,60.0301,35.3046,44.5002,48.8678,63.1146,43.0049,52.2137
5.5000,0.0000,37.2137,60.0301,35.3046,44.5002,48.8678,63.1146,43.0049,52.2137
5.5500,0.0000,39.0292,58.7695,36.5400,44.6491,49.6604,61.7043,44.0680,51.5288
5.6000,0.0000,47.1641,53.1210,42.0755,45.3161,53.2116,55.3853,48.8315,48.4598
5.6500,0.0000,58.6091,45.1740,49.8633,46.2546,58.2078,46.4951,55.5333,44.1421
5.7000,0.0000,66.7440,39.5255,55.3988,46.9217,61.7590,40.1761,60.2968,41.0732
5.7500,0.0000,68.5596,38.2649,56.6342,47.0706,62.5516,38.7659,61.3600,40.3882
5.8000,0.0000,68.5596,38.2649,56.6342,47.0706,62.5516,38.7659,61.3600,40.3882
5.8500,0.0000,68.5596,38.2649,56.6342,47.0706,62.5516,38.7659,61.3600,40.3882
5.9000,0.0000,68.5596,38.2649,56.6342,47.0706,62.5516,38.7659,61.3600,40.3882
5.9500,0.0000,68.5596,38.2649,56.6342,47.0706,62.5516,38.7659,61.3600,40.3882
6.0000,0.0000,68.5596,38.2649,56.6342,47.0706,62.5516,38.7659,61.3600,40.3882
6.0500,0.0000,68.7357,37.8641,56.2859,47.0364,61.7368,38.0919,59.3653,41.5986
6.1000,0.0000,69.5247,36.0683,54.7255,46.8832,58.0861,35.0720,50.4280,47.0219
6.1500,0.0000,70.6348,33.5419,52.5300,46.6677,52.9498,30.8233,37.8540,54.6520
6.2000,0.0000,71.4239,31.7461,50.9696,46.5146,49.2991,27.8034,28.9167,60.0753
6.2500,0.0000,71.6000,31.3453,50.6213,46.4804,48.4843,27.1294,26.9221,61.2857
6.3000,0.0000,71.6000,31.3453,50.6213,46.4804,48.4843,27.1294,26.9221,61.2857
6.3500,0.0000,71.6000,31.3453,50.6213,46.4804,48.4843,27.1294,26.9221,61.2857
6.4000,0.0000,71.6000,31.3453,50.6213,46.4804,48.4843,27.1294,26.9221,61.2857
6.4500,0.0000,71.6000,31.3453,50.6213,46.4804,48.4843,27.1294,26.9221,61.2857
6.5000,0.0000,71.6000,31.3453,50.6213,46.4804,48.4843,27.1294,26.9221,61.2857
6.5500,0.0000,70.8883,31.7552,51.9695,47.1373,47.4339,27.6386,28.1205,61.3974
6.6000,0.0000,67.6998,33.5916,58.0101,50.0808,42.7275,29.9204,33.4905,61.8978
6.6500,0.0000,63.2137,36.1753,66.5088,54.2221,36.1061,33.1305,41.0455,62.6017
6.7000,0.0000,60.0252,38.0118,72.5494,57.1656,31.3998,35.4123,46.4154,63.1021
6.7500,0.0000,59.3135,38.4216,73.8976,57.8225,30.3494,35.9215,47.6139,63.2138
6.8000,0.0000,59.3135,38.4216,73.8976,57.8225,30.3494,35.9215,47.6139,63.2138
6.8500,0.0000,59.3135,38.4216,73.8976,57.8225,30.3494,35.9215,47.6139,63.2138
6.9000,0.0000,59.3135,38.4216,73.8976,57.8225,30.3494,35.9215,47.6139,63.2138
6.9500,0.0000,59.3135,38.4216,73.8976,57.8225,30.3494,35.9215,47.6139,63.2138
7.0000,0.0000,59.3135,38.4216,73.8976,57.8225,30.3494,35.9215,47.6139,63.2138
7.0500,0.0000,58.9789,38.1000,72.6899,57.3605,30.4659,35.5656,46.6683,63.2512
7.1000,0.0000,57.4793,36.6592,67.2785,55.2904,30.9878,33.9709,42.4313,63.4188
7.1500,0.0000,55.3695,34.6320,59.6651,52.3779,31.7221,31.7273,36.4704,63.6547
7.2000,0.0000,53.8700,33.1911,54.2537,50.3078,32.2440,30.1326,32.2334,63.8223
7.2500,0.0000,53.5353,32.8695,53.0460,49.8458,32.3605,29.7767,31.2878,63.8597
7.3000,0.0000,53.5353,32.8695,53.0460,49.8458,32.3605,29.7767,31.2878,63.8597
7.3500,0.0000,53.5353,32.8695,53.0460,49.8458,32.3605,29.7767,31.2878,63.8597
7.4000,0.0000,53.5353,32.8695,53.0460,49.8458,32.3605,29.7767,31.2878,63.8597
7.4500,0.0000,53.5353,32.8695,53.0460,49.8458,32.3605,29.7767,31.2878,63.8597
7.5000,0.0000,53.5353,32.8695,53.0460,49.8458,32.3605,29.7767,31.2878,63.8597
7.5500,0.0000,54.7895,32.9531,52.1133,49.7711,32.6300,31.8502,30.2213,63.2740
7.6000,0.0000,60.4094,33.3274,47.9343,49.4366,33.8375,41.1408,25.4422,60.6493
